fishery_group,year,month,grid_id,effort
OTH,2011,3,169,14534
OTH,2011,3,129,254
OTH,2011,3,146,3382
OTH,2011,3,233,2487
OTH,2011,3,269,6415
OTH,2011,3,282,804
OTH,2011,3,283,576
OTH,2011,3,285,4457
OTH,2011,3,286,2799
OTH,2011,3,300,1357
OTH,2011,3,302,5420
OTH,2011,3,317,217
OTH,2011,3,319,14782
OTH,2011,3,320,2333
OTH,2011,3,336,4200
OTH,2011,3,119,6311
OTH,2011,3,185,8177
OTH,2011,3,186,13315
OTH,2011,3,187,118
OTH,2011,3,201,94
OTH,2011,3,202,2636
OTH,2011,3,203,23150
OTH,2011,3,218,1629
OTH,2011,3,219,2145
OTH,2011,3,220,15204
OTH,2011,3,221,519
OTH,2011,3,235,1974
OTH,2011,3,236,17532
OTH,2011,3,237,18974
OTH,2011,3,238,734
OTH,2011,3,252,741
OTH,2011,3,253,2928
OTH,2011,3,254,11324
OTH,2011,3,270,15002
OTH,2011,3,271,9791
OTH,2011,3,287,7806
OTH,2011,3,303,234
OTH,2011,3,304,168
OTH,2011,3,117,22922
OTH,2011,3,151,4127
OTH,2011,3,167,1202
OTH,2011,3,180,470
OTH,2011,3,152,4896
OTH,2011,3,170,2049
OTH,2011,3,116,6482
OTH,2011,3,132,665
OTH,2011,3,183,330
OTH,2011,3,184,2808
OTH,2011,3,133,5303
OTH,2011,3,134,6973
OTH,2011,3,149,1024
OTH,2011,3,150,3920
OTH,2011,3,214,1869
OTH,2011,4,255,882
OTH,2011,4,272,1531
OTH,2011,4,289,1138
OTH,2011,4,118,402
OTH,2011,4,119,12864
OTH,2011,4,136,4897
OTH,2011,4,169,18219
OTH,2011,4,185,3682
OTH,2011,4,186,9204
OTH,2011,4,268,5017
OTH,2011,4,282,208
OTH,2011,4,300,1636
OTH,2011,4,316,892
OTH,2011,4,317,1655
OTH,2011,4,318,445
OTH,2011,4,319,1918
OTH,2011,4,335,1653
OTH,2011,4,337,11434
OTH,2011,4,153,628
OTH,2011,4,170,142
OTH,2011,4,187,699
OTH,2011,4,202,633
OTH,2011,4,203,11077
OTH,2011,4,219,9198
OTH,2011,4,220,8756
OTH,2011,4,221,86
OTH,2011,4,234,995
OTH,2011,4,235,5250
OTH,2011,4,236,4368
OTH,2011,4,237,6164
OTH,2011,4,251,197
OTH,2011,4,252,1922
OTH,2011,4,253,3636
OTH,2011,4,254,4207
OTH,2011,4,269,4882
OTH,2011,4,270,6061
OTH,2011,4,271,1862
OTH,2011,4,286,1308
OTH,2011,4,287,12829
OTH,2011,4,288,170
OTH,2011,4,303,1401
OTH,2011,4,304,3717
OTH,2011,4,320,1788
OTH,2011,4,321,2529
OTH,2011,4,334,4291
OTH,2011,4,336,1864
OTH,2011,4,338,129
OTH,2011,4,353,588
OTH,2011,4,354,181
OTH,2011,4,115,248
OTH,2011,4,151,278
OTH,2011,4,113,2790
OTH,2011,4,168,3486
OTH,2011,4,116,9511
OTH,2011,4,117,6326
OTH,2011,4,132,175
OTH,2011,4,133,3607
OTH,2011,4,134,347
OTH,2011,4,184,1460
OTH,2011,4,147,300
OTH,2011,4,164,5482
OTH,2011,4,167,1465
OTH,2011,4,214,724
OTH,2011,5,272,2985
OTH,2011,5,306,205
OTH,2011,5,118,293
OTH,2011,5,119,14274
OTH,2011,5,130,25000
OTH,2011,5,303,1852
OTH,2011,5,304,10755
OTH,2011,5,316,838
OTH,2011,5,152,9620
OTH,2011,5,153,6408
OTH,2011,5,169,36127
OTH,2011,5,266,4854
OTH,2011,5,282,7026
OTH,2011,5,317,12104
OTH,2011,5,335,2330
OTH,2011,5,336,1054
OTH,2011,5,337,3333
OTH,2011,5,354,991
OTH,2011,5,136,15014
OTH,2011,5,186,4673
OTH,2011,5,202,54
OTH,2011,5,203,2910
OTH,2011,5,218,1656
OTH,2011,5,220,5822
OTH,2011,5,234,1024
OTH,2011,5,235,4476
OTH,2011,5,237,1742
OTH,2011,5,252,1063
OTH,2011,5,253,658
OTH,2011,5,254,1557
OTH,2011,5,269,109
OTH,2011,5,270,804
OTH,2011,5,286,87
OTH,2011,5,287,7870
OTH,2011,5,288,878
OTH,2011,5,320,39259
OTH,2011,5,321,2408
OTH,2011,5,333,280
OTH,2011,5,334,1720
OTH,2011,5,338,110
OTH,2011,5,352,153
OTH,2011,5,353,588
OTH,2011,5,115,404
OTH,2011,5,116,9882
OTH,2011,6,118,17990
OTH,2011,6,119,9324
OTH,2011,5,117,28300
OTH,2011,5,132,426
OTH,2011,5,133,3359
OTH,2011,5,134,7971
OTH,2011,5,113,5281
OTH,2011,5,114,219
OTH,2011,5,147,3133
OTH,2011,5,182,3222
OTH,2011,5,183,236
OTH,2011,5,184,639
OTH,2011,5,148,230
OTH,2011,6,136,32518
OTH,2011,6,153,4742
OTH,2011,5,164,15442
OTH,2011,5,168,438
OTH,2011,6,238,709
OTH,2011,6,113,4916
OTH,2011,6,114,4230
OTH,2011,6,168,17122
OTH,2011,6,169,36184
OTH,2011,6,186,10811
OTH,2011,6,131,8934
OTH,2011,6,269,4220
OTH,2011,6,283,1909
OTH,2011,6,302,8886
OTH,2011,6,316,8743
OTH,2011,6,319,233
OTH,2011,6,320,8602
OTH,2011,6,334,10087
OTH,2011,6,335,8953
OTH,2011,6,336,41564
OTH,2011,6,337,3012
OTH,2011,6,117,4230
OTH,2011,6,170,287
OTH,2011,6,185,1399
OTH,2011,6,203,1238
OTH,2011,6,204,91
OTH,2011,6,217,1178
OTH,2011,6,218,5647
OTH,2011,6,219,647
OTH,2011,6,220,330
OTH,2011,6,235,1498
OTH,2011,6,236,195
OTH,2011,6,237,4625
OTH,2011,6,252,342
OTH,2011,6,253,666
OTH,2011,6,254,8719
OTH,2011,6,270,184
OTH,2011,6,271,10380
OTH,2011,6,287,202
OTH,2011,6,303,572
OTH,2011,6,304,16439
OTH,2011,6,317,626
OTH,2011,6,318,150
OTH,2011,6,321,10181
OTH,2011,6,351,902
OTH,2011,6,352,170
OTH,2011,6,115,602
OTH,2011,6,116,30649
OTH,2011,6,133,1852
OTH,2011,7,336,1111
OTH,2011,6,134,3054
OTH,2011,6,130,660
OTH,2011,6,147,849
OTH,2011,6,148,2439
OTH,2011,6,165,4655
OTH,2011,6,182,10387
OTH,2011,6,164,6488
OTH,2011,6,181,1032
OTH,2011,6,187,174
OTH,2011,6,202,259
OTH,2011,7,113,4340
OTH,2011,7,114,9352
OTH,2011,7,119,4802
OTH,2011,7,334,187
OTH,2011,7,135,8315
OTH,2011,7,152,30042
OTH,2011,7,169,38153
OTH,2011,7,170,4825
OTH,2011,7,283,2708
OTH,2011,7,317,6512
OTH,2011,7,320,33765
OTH,2011,7,337,13313
OTH,2011,7,117,8523
OTH,2011,7,118,26215
OTH,2011,7,134,2488
OTH,2011,7,136,186
OTH,2011,7,151,343
OTH,2011,7,185,1635
OTH,2011,7,186,839
OTH,2011,7,187,176
OTH,2011,7,200,3338
OTH,2011,7,201,11947
OTH,2011,7,202,4516
OTH,2011,7,203,3998
OTH,2011,7,204,120
OTH,2011,7,217,762
OTH,2011,7,218,5997
OTH,2011,7,219,10311
OTH,2011,7,220,6073
OTH,2011,7,221,113
OTH,2011,7,235,271
OTH,2011,7,236,2430
OTH,2011,7,237,2590
OTH,2011,7,252,832
OTH,2011,7,254,4840
OTH,2011,7,270,918
OTH,2011,7,271,1968
OTH,2011,7,287,17227
OTH,2011,7,288,390
OTH,2011,7,303,214
OTH,2011,7,304,8498
OTH,2011,7,318,5226
OTH,2011,7,319,223
OTH,2011,7,321,1320
OTH,2011,7,335,3577
OTH,2011,7,115,2838
OTH,2011,7,116,27725
OTH,2011,7,132,1442
OTH,2011,7,181,2966
OTH,2011,7,182,6043
OTH,2011,8,168,28451
OTH,2011,8,169,97596
OTH,2011,8,203,6558
OTH,2011,8,220,4139
OTH,2011,7,133,4961
OTH,2011,7,150,174
OTH,2011,7,130,757
OTH,2011,7,147,540
OTH,2011,7,148,7436
OTH,2011,7,164,1146
OTH,2011,7,165,2722
OTH,2011,7,153,332
OTH,2011,7,168,1067
OTH,2011,8,204,645
OTH,2011,8,238,792
OTH,2011,8,118,63039
OTH,2011,8,119,20764
OTH,2011,8,134,21864
OTH,2011,8,148,27722
OTH,2011,8,303,13834
OTH,2011,8,317,7302
OTH,2011,8,318,6134
OTH,2011,8,320,24047
OTH,2011,8,334,9753
OTH,2011,8,335,6825
OTH,2011,8,336,14797
OTH,2011,8,337,3177
OTH,2011,8,117,33532
OTH,2011,8,135,3043
OTH,2011,8,136,507
OTH,2011,8,152,1735
OTH,2011,8,153,421
OTH,2011,8,170,2204
OTH,2011,8,184,1962
OTH,2011,8,185,1758
OTH,2011,8,186,10028
OTH,2011,8,200,3280
OTH,2011,8,201,12661
OTH,2011,8,202,6269
OTH,2011,8,217,231
OTH,2011,8,218,15628
OTH,2011,8,219,1803
OTH,2011,8,235,1646
OTH,2011,8,252,1692
OTH,2011,8,270,137
OTH,2011,8,286,1226
OTH,2011,8,287,3397
OTH,2011,8,288,223
OTH,2011,8,301,122
OTH,2011,8,304,26642
OTH,2011,8,305,194
OTH,2011,8,319,280
OTH,2011,8,321,8857
OTH,2011,8,187,71
OTH,2011,8,115,1968
OTH,2011,8,116,7141
OTH,2011,8,132,4442
OTH,2011,8,147,996
OTH,2011,8,150,210
OTH,2011,8,151,7231
OTH,2011,8,133,3597
OTH,2011,8,114,140
OTH,2011,8,131,78
OTH,2011,8,164,11297
OTH,2011,8,165,16960
OTH,2011,8,166,715
OTH,2011,8,167,1213
OTH,2011,8,181,3626
OTH,2011,8,182,6261
OTH,2011,8,183,555
OTH,2011,8,198,737
OTH,2011,9,219,673
OTH,2011,9,220,198
OTH,2011,9,235,17238
OTH,2011,9,236,280
OTH,2011,9,252,2082
OTH,2011,9,117,7879
OTH,2011,9,118,96077
OTH,2011,9,135,3677
OTH,2011,9,148,46006
OTH,2011,9,151,4465
OTH,2011,9,152,12159
OTH,2011,9,165,2433
OTH,2011,9,167,33939
OTH,2011,9,168,17785
OTH,2011,9,169,48444
OTH,2011,9,184,28158
OTH,2011,9,185,3963
OTH,2011,9,269,3770
OTH,2011,9,147,1972
OTH,2011,9,316,8830
OTH,2011,9,317,7737
OTH,2011,9,319,11289
OTH,2011,9,320,10557
OTH,2011,9,336,179
OTH,2011,9,134,2896
OTH,2011,9,153,183
OTH,2011,9,186,30349
OTH,2011,9,200,850
OTH,2011,9,201,38440
OTH,2011,9,202,6473
OTH,2011,9,203,19881
OTH,2011,9,216,78
OTH,2011,9,217,893
OTH,2011,9,218,13661
OTH,2011,9,253,2033
OTH,2011,9,270,3294
OTH,2011,9,286,710
OTH,2011,9,287,8528
OTH,2011,9,302,193
OTH,2011,9,303,5425
OTH,2011,9,304,3529
OTH,2011,9,318,310
OTH,2011,9,119,4056
OTH,2011,9,136,642
OTH,2011,9,204,187
OTH,2011,9,115,5367
OTH,2011,9,116,11810
OTH,2011,9,132,879
OTH,2011,9,133,3813
OTH,2011,9,150,480
OTH,2011,9,149,206
OTH,2011,9,164,16948
OTH,2011,9,166,626
OTH,2011,9,181,4771
OTH,2011,9,182,663
OTH,2011,9,183,25773
OTH,2011,9,180,245
OTH,2011,9,198,2403
OTH,2011,9,215,1522
OTH,2011,10,118,29149
OTH,2011,10,119,40713
OTH,2011,10,147,2632
OTH,2011,10,148,25249
OTH,2011,10,152,17037
OTH,2011,10,153,2468
OTH,2011,10,164,3241
OTH,2011,10,169,123379
OTH,2011,10,165,7847
OTH,2011,10,168,42439
OTH,2011,10,170,3943
OTH,2011,10,182,16264
OTH,2011,10,185,44902
OTH,2011,10,199,2826
OTH,2011,10,266,3538
OTH,2011,10,283,6760
OTH,2011,10,284,5116
OTH,2011,10,300,6304
OTH,2011,10,302,4984
OTH,2011,10,318,6190
OTH,2011,10,319,6372
OTH,2011,10,320,2205
OTH,2011,10,337,14289
OTH,2011,10,117,23632
OTH,2011,10,134,20867
OTH,2011,10,150,126
OTH,2011,10,151,8235
OTH,2011,10,167,17998
OTH,2011,10,184,10133
OTH,2011,10,186,18592
OTH,2011,10,187,119
OTH,2011,10,201,9852
OTH,2011,10,202,10205
OTH,2011,10,203,30992
OTH,2011,10,218,17194
OTH,2011,10,219,3897
OTH,2011,10,220,10649
OTH,2011,10,235,14194
OTH,2011,10,236,2028
OTH,2011,10,237,7880
OTH,2011,10,252,1952
OTH,2011,10,253,446
OTH,2011,10,254,317
OTH,2011,10,270,968
OTH,2011,10,271,202
OTH,2011,10,287,540
OTH,2011,10,304,231
OTH,2011,10,135,1350
OTH,2011,10,115,1126
OTH,2011,10,116,12718
OTH,2011,10,183,2190
OTH,2011,10,198,4724
OTH,2011,10,200,6311
OTH,2011,10,215,1718
OTH,2011,10,216,285
OTH,2011,10,217,1486
OTH,2011,10,133,22046
OTH,2011,10,181,79
OTH,2011,10,232,4277
OTH,2011,11,118,24811
OTH,2011,11,119,20098
OTH,2011,11,134,20525
OTH,2011,11,135,7332
OTH,2011,11,151,7522
OTH,2011,11,168,71092
OTH,2011,11,169,96467
OTH,2011,11,184,80881
OTH,2011,11,152,3581
OTH,2011,11,201,11914
OTH,2011,11,202,79064
OTH,2011,11,182,640
OTH,2011,11,266,1213
OTH,2011,11,285,1541
OTH,2011,11,320,1134
OTH,2011,11,335,5441
OTH,2011,11,336,776
OTH,2011,11,117,13775
OTH,2011,11,167,1896
OTH,2011,11,185,72249
OTH,2011,11,186,29228
OTH,2011,11,203,4762
OTH,2011,11,218,7606
OTH,2011,11,219,27776
OTH,2011,11,220,7677
OTH,2011,11,235,1636
OTH,2011,11,236,1696
OTH,2011,11,237,17195
OTH,2011,11,252,212
OTH,2011,11,270,268
OTH,2011,11,136,1265
OTH,2011,11,115,5006
OTH,2011,11,116,17402
OTH,2011,11,133,4726
OTH,2011,11,183,4916
OTH,2011,11,200,15265
OTH,2011,11,216,1297
OTH,2011,11,217,19914
OTH,2011,11,153,1585
OTH,2011,11,166,686
OTH,2011,11,215,2538
OTH,2011,12,220,2222
OTH,2011,12,323,89
OTH,2011,12,118,37444
OTH,2011,12,136,11628
OTH,2011,12,151,24160
OTH,2011,12,152,13533
OTH,2011,12,167,7129
OTH,2011,12,168,146276
OTH,2011,12,169,61700
OTH,2011,12,170,7767
OTH,2011,12,183,27499
OTH,2011,12,184,17291
OTH,2011,12,185,75611
OTH,2011,12,201,29418
OTH,2011,12,202,52605
OTH,2011,12,148,2389
OTH,2011,12,181,7609
OTH,2011,12,182,1709
OTH,2011,12,199,4607
OTH,2011,12,216,7004
OTH,2011,12,217,21831
OTH,2011,12,233,5902
OTH,2011,12,234,10894
OTH,2011,12,249,8742
OTH,2011,12,251,2947
OTH,2011,12,252,140
OTH,2011,12,266,6970
OTH,2011,12,269,585
OTH,2011,12,285,365
OTH,2011,12,286,496
OTH,2011,12,302,2512
OTH,2011,12,319,5316
OTH,2011,12,320,6437
OTH,2011,12,336,648
OTH,2011,12,119,24572
OTH,2011,12,135,4012
OTH,2011,12,153,3531
OTH,2011,12,186,8969
OTH,2011,12,203,3957
OTH,2011,12,218,18454
OTH,2011,12,219,38609
OTH,2011,12,235,6086
OTH,2011,12,236,8348
OTH,2011,12,253,780
OTH,2011,12,270,261
OTH,2011,12,117,6265
OTH,2011,12,134,10630
OTH,2011,12,115,2567
OTH,2011,12,116,23902
OTH,2011,12,132,365
OTH,2011,12,166,1144
OTH,2011,12,200,25327
OTH,2011,12,133,5648
OTH,2012,1,135,27989
OTH,2012,1,136,10072
OTH,2012,1,151,15324
OTH,2012,1,134,8984
OTH,2012,1,200,8690
OTH,2012,1,306,312
OTH,2012,1,117,5306
OTH,2012,1,118,47746
OTH,2012,1,119,33773
OTH,2012,1,152,15777
OTH,2012,1,153,10484
OTH,2012,1,167,18748
OTH,2012,1,168,64097
OTH,2012,1,169,67659
OTH,2012,1,170,5575
OTH,2012,1,183,11713
OTH,2012,1,184,21082
OTH,2012,1,185,30498
OTH,2012,1,186,15208
OTH,2012,1,201,1610
OTH,2012,1,202,40264
OTH,2012,1,203,13635
OTH,2012,1,219,22299
OTH,2012,1,220,14985
OTH,2012,1,236,54493
OTH,2012,1,237,24072
OTH,2012,1,253,29139
OTH,2012,1,252,2642
OTH,2012,1,268,2234
OTH,2012,1,269,1132
OTH,2012,1,285,1120
OTH,2012,1,302,2133
OTH,2012,1,303,598
OTH,2012,1,319,752
OTH,2012,1,320,1209
OTH,2012,1,187,305
OTH,2012,1,218,9082
OTH,2012,1,235,10937
OTH,2012,1,254,2261
OTH,2012,1,271,59
OTH,2012,1,116,5274
OTH,2012,1,132,744
OTH,2012,1,133,23479
OTH,2012,1,166,1455
OTH,2012,1,216,439
OTH,2012,1,217,25248
OTH,2012,1,234,22032
OTH,2012,1,251,5332
OTH,2012,2,255,457
OTH,2012,2,117,3249
OTH,2012,2,118,52365
OTH,2012,2,119,19461
OTH,2012,2,134,18545
OTH,2012,2,135,17998
OTH,2012,2,136,19057
OTH,2012,2,151,968
OTH,2012,2,152,28478
OTH,2012,2,153,16997
OTH,2012,2,168,18861
OTH,2012,2,169,33404
OTH,2012,2,170,16964
OTH,2012,2,185,11163
OTH,2012,2,186,23059
OTH,2012,2,187,2534
OTH,2012,2,202,306
OTH,2012,2,203,9818
OTH,2012,2,253,61553
OTH,2012,2,254,5641
OTH,2012,2,129,1012
OTH,2012,2,164,4047
OTH,2012,2,165,1801
OTH,2012,2,216,2090
OTH,2012,2,217,20139
OTH,2012,2,233,8686
OTH,2012,2,251,757
OTH,2012,2,285,1507
OTH,2012,2,286,2085
OTH,2012,2,303,860
OTH,2012,2,319,181
OTH,2012,2,320,2012
OTH,2012,2,184,9309
OTH,2012,2,219,7252
OTH,2012,2,220,19625
OTH,2012,2,221,1098
OTH,2012,2,235,190
OTH,2012,2,236,38249
OTH,2012,2,237,10567
OTH,2012,2,252,786
OTH,2012,2,270,7055
OTH,2012,2,271,316
OTH,2012,2,287,305
OTH,2012,2,115,4241
OTH,2012,2,116,22617
OTH,2012,2,132,3526
OTH,2012,2,167,5594
OTH,2012,2,133,4779
OTH,2012,2,149,54
OTH,2012,2,150,903
OTH,2012,2,166,219
OTH,2012,2,181,1529
OTH,2012,2,183,473
OTH,2012,2,198,1211
OTH,2012,2,200,12794
OTH,2012,2,201,4880
OTH,2012,2,214,715
OTH,2012,2,215,570
OTH,2012,2,112,401
OTH,2012,2,162,787
OTH,2012,2,163,145
OTH,2012,2,179,187
OTH,2012,2,180,406
OTH,2012,2,196,724
OTH,2012,2,213,158
OTH,2012,2,218,980
OTH,2012,3,238,488
OTH,2012,3,118,13945
OTH,2012,3,119,93557
OTH,2012,3,135,6890
OTH,2012,3,136,16064
OTH,2012,3,152,13593
OTH,2012,3,153,7217
OTH,2012,3,169,13698
OTH,2012,3,170,8041
OTH,2012,3,186,26332
OTH,2012,3,187,402
OTH,2012,3,236,68657
OTH,2012,3,237,5423
OTH,2012,3,253,14343
OTH,2012,3,254,35110
OTH,2012,3,251,5196
OTH,2012,3,269,6392
OTH,2012,3,283,967
OTH,2012,3,302,4835
OTH,2012,3,319,1357
OTH,2012,3,320,2300
OTH,2012,3,336,256
OTH,2012,3,167,640
OTH,2012,3,168,6987
OTH,2012,3,184,1614
OTH,2012,3,185,4966
OTH,2012,3,201,513
OTH,2012,3,202,3613
OTH,2012,3,203,26848
OTH,2012,3,204,104
OTH,2012,3,217,96
OTH,2012,3,218,318
OTH,2012,3,219,2312
OTH,2012,3,220,17465
OTH,2012,3,235,343
OTH,2012,3,270,4934
OTH,2012,3,271,6968
OTH,2012,3,317,94
OTH,2012,3,151,2180
OTH,2012,3,115,561
OTH,2012,3,150,678
OTH,2012,3,113,580
OTH,2012,3,116,24259
OTH,2012,3,117,25286
OTH,2012,3,133,10169
OTH,2012,3,134,6251
OTH,2012,3,181,2598
OTH,2012,3,147,2701
OTH,2012,3,164,6064
OTH,2012,3,198,1074
OTH,2012,3,128,571
OTH,2012,3,129,185
OTH,2012,3,145,619
OTH,2012,3,146,1142
OTH,2012,3,162,429
OTH,2012,3,163,2374
OTH,2012,4,238,1163
OTH,2012,4,118,17259
OTH,2012,4,119,135706
OTH,2012,4,135,2183
OTH,2012,4,136,11929
OTH,2012,4,152,6041
OTH,2012,4,153,9651
OTH,2012,4,169,12457
OTH,2012,4,170,5413
OTH,2012,4,254,19281
OTH,2012,4,271,6456
OTH,2012,4,303,6707
OTH,2012,4,320,6847
OTH,2012,4,354,442
OTH,2012,4,304,1278
OTH,2012,4,316,658
OTH,2012,4,317,8135
OTH,2012,4,168,5877
OTH,2012,4,185,2409
OTH,2012,4,186,20695
OTH,2012,4,187,3865
OTH,2012,4,202,2370
OTH,2012,4,203,12889
OTH,2012,4,204,857
OTH,2012,4,219,2630
OTH,2012,4,220,9160
OTH,2012,4,234,657
OTH,2012,4,235,1076
OTH,2012,4,236,7382
OTH,2012,4,237,2491
OTH,2012,4,252,831
OTH,2012,4,253,6106
OTH,2012,4,269,776
OTH,2012,4,270,4783
OTH,2012,4,286,185
OTH,2012,4,287,4293
OTH,2012,4,288,335
OTH,2012,4,321,200
OTH,2012,4,334,130
OTH,2012,4,335,54
OTH,2012,4,115,580
OTH,2012,4,116,4968
OTH,2012,4,117,17589
OTH,2012,4,133,8356
OTH,2012,4,134,2892
OTH,2012,4,113,975
OTH,2012,4,130,3131
OTH,2012,4,147,8220
OTH,2012,4,148,421
OTH,2012,4,164,5611
OTH,2012,4,165,3347
OTH,2012,4,181,20650
OTH,2012,4,182,875
OTH,2012,4,198,122
OTH,2012,5,117,22685
OTH,2012,5,118,54063
OTH,2012,5,119,8128
OTH,2012,5,134,901
OTH,2012,5,135,6752
OTH,2012,5,136,6980
OTH,2012,5,151,1080
OTH,2012,5,335,1682
OTH,2012,5,152,17350
OTH,2012,5,153,6510
OTH,2012,5,165,34262
OTH,2012,5,168,6757
OTH,2012,5,169,35336
OTH,2012,5,170,3064
OTH,2012,5,181,36747
OTH,2012,5,182,9113
OTH,2012,5,199,1343
OTH,2012,5,201,608
OTH,2012,5,202,2527
OTH,2012,5,203,27070
OTH,2012,5,218,5215
OTH,2012,5,219,3840
OTH,2012,5,220,6236
OTH,2012,5,235,1240
OTH,2012,5,236,1541
OTH,2012,5,237,5360
OTH,2012,5,266,3687
OTH,2012,5,303,5012
OTH,2012,5,320,8024
OTH,2012,5,337,11398
OTH,2012,5,353,1747
OTH,2012,5,336,2479
OTH,2012,5,351,689
OTH,2012,5,184,217
OTH,2012,5,185,4503
OTH,2012,5,186,25993
OTH,2012,5,187,98
OTH,2012,5,204,196
OTH,2012,5,221,182
OTH,2012,5,253,4290
OTH,2012,5,254,5653
OTH,2012,5,270,5920
OTH,2012,5,271,513
OTH,2012,5,286,289
OTH,2012,5,287,1736
OTH,2012,5,304,3198
OTH,2012,5,317,456
OTH,2012,5,319,546
OTH,2012,5,321,425
OTH,2012,5,334,4675
OTH,2012,5,354,350
OTH,2012,5,115,696
OTH,2012,5,116,8507
OTH,2012,5,198,24412
OTH,2012,5,133,6664
OTH,2012,5,150,300
OTH,2012,5,113,526
OTH,2012,5,114,3004
OTH,2012,5,147,7961
OTH,2012,5,148,7358
OTH,2012,5,164,22779
OTH,2012,5,215,672
OTH,2012,5,216,1780
OTH,2012,6,272,4290
OTH,2012,6,115,1438
OTH,2012,6,117,6527
OTH,2012,6,118,14748
OTH,2012,6,119,37353
OTH,2012,6,132,407
OTH,2012,6,133,5250
OTH,2012,6,134,3794
OTH,2012,6,135,3702
OTH,2012,6,136,9650
OTH,2012,6,149,250
OTH,2012,6,299,3853
OTH,2012,6,318,2179
OTH,2012,6,319,2507
OTH,2012,6,150,4808
OTH,2012,6,151,7817
OTH,2012,6,152,6420
OTH,2012,6,153,2819
OTH,2012,6,164,2166
OTH,2012,6,166,2674
OTH,2012,6,167,5259
OTH,2012,6,168,24961
OTH,2012,6,169,25144
OTH,2012,6,170,2455
OTH,2012,6,181,2369
OTH,2012,6,183,11476
OTH,2012,6,185,5905
OTH,2012,6,186,15537
OTH,2012,6,198,1522
OTH,2012,6,199,4636
OTH,2012,6,200,7224
OTH,2012,6,201,8196
OTH,2012,6,215,872
OTH,2012,6,216,32912
OTH,2012,6,217,3262
OTH,2012,6,218,9470
OTH,2012,6,282,4701
OTH,2012,6,320,7684
OTH,2012,6,336,3764
OTH,2012,6,337,13858
OTH,2012,6,352,10981
OTH,2012,6,353,202
OTH,2012,6,354,807
OTH,2012,6,187,2927
OTH,2012,6,202,2938
OTH,2012,6,203,14040
OTH,2012,6,219,522
OTH,2012,6,220,2939
OTH,2012,6,221,354
OTH,2012,6,234,621
OTH,2012,6,235,1581
OTH,2012,6,251,315
OTH,2012,6,252,1211
OTH,2012,6,253,5241
OTH,2012,6,254,212
OTH,2012,6,269,377
OTH,2012,6,270,2712
OTH,2012,6,271,4767
OTH,2012,6,287,19524
OTH,2012,6,303,645
OTH,2012,6,304,19276
OTH,2012,6,321,1425
OTH,2012,6,334,5384
OTH,2012,6,335,1213
OTH,2012,6,338,198
OTH,2012,6,351,56
OTH,2012,6,116,6486
OTH,2012,6,165,1668
OTH,2012,6,182,13087
OTH,2012,6,184,9296
OTH,2012,6,113,180
OTH,2012,6,114,2432
OTH,2012,6,148,8867
OTH,2012,6,233,185
OTH,2012,7,272,1340
OTH,2012,7,117,18355
OTH,2012,7,118,20662
OTH,2012,7,119,20480
OTH,2012,7,134,3266
OTH,2012,7,202,3215
OTH,2012,7,203,7737
OTH,2012,7,135,2459
OTH,2012,7,136,12042
OTH,2012,7,150,1199
OTH,2012,7,151,1411
OTH,2012,7,152,6484
OTH,2012,7,153,3087
OTH,2012,7,166,1442
OTH,2012,7,167,50259
OTH,2012,7,168,27384
OTH,2012,7,169,41014
OTH,2012,7,170,22240
OTH,2012,7,183,2107
OTH,2012,7,184,48709
OTH,2012,7,185,13712
OTH,2012,7,186,15185
OTH,2012,7,187,2429
OTH,2012,7,200,6189
OTH,2012,7,201,36589
OTH,2012,7,204,2199
OTH,2012,7,217,10925
OTH,2012,7,218,82012
OTH,2012,7,268,3869
OTH,2012,7,285,17762
OTH,2012,7,302,11194
OTH,2012,7,303,14077
OTH,2012,7,317,2835
OTH,2012,7,319,296
OTH,2012,7,320,15371
OTH,2012,7,334,2223
OTH,2012,7,335,1786
OTH,2012,7,336,8569
OTH,2012,7,337,7107
OTH,2012,7,353,8565
OTH,2012,7,219,6298
OTH,2012,7,220,8930
OTH,2012,7,221,1846
OTH,2012,7,235,2599
OTH,2012,7,236,3568
OTH,2012,7,253,3964
OTH,2012,7,254,312
OTH,2012,7,270,9440
OTH,2012,7,271,3015
OTH,2012,7,287,24223
OTH,2012,7,304,3152
OTH,2012,7,352,3985
OTH,2012,7,115,1914
OTH,2012,7,116,7662
OTH,2012,7,133,3178
OTH,2012,8,201,21403
OTH,2012,7,216,664
OTH,2012,8,272,4948
OTH,2012,8,117,5577
OTH,2012,8,118,21098
OTH,2012,8,119,35075
OTH,2012,8,133,1716
OTH,2012,8,134,1091
OTH,2012,8,168,10878
OTH,2012,8,169,32946
OTH,2012,8,170,16043
OTH,2012,8,181,5996
OTH,2012,8,182,21250
OTH,2012,8,135,2792
OTH,2012,8,136,21495
OTH,2012,8,148,3031
OTH,2012,8,149,326
OTH,2012,8,150,1039
OTH,2012,8,151,3080
OTH,2012,8,152,24501
OTH,2012,8,153,14187
OTH,2012,8,164,3990
OTH,2012,8,165,21949
OTH,2012,8,166,2891
OTH,2012,8,167,19899
OTH,2012,8,183,2964
OTH,2012,8,184,43420
OTH,2012,8,185,37661
OTH,2012,8,186,45548
OTH,2012,8,198,10714
OTH,2012,8,199,2115
OTH,2012,8,200,9427
OTH,2012,8,202,23618
OTH,2012,8,218,7582
OTH,2012,8,219,17711
