fishery_group,year,month,grid_id,effort
JP,2005,6,792,15567
JP,2005,6,793,13345
JP,2005,6,798,5189
JP,2005,6,799,183611
JP,2005,6,809,49261
JP,2005,6,816,201317
JP,2005,6,825,9015
JP,2005,6,826,8765
JP,2005,6,827,1474
JP,2005,6,831,6107
JP,2005,6,832,99635
JP,2005,6,833,165269
JP,2005,6,843,24265
JP,2005,6,845,28268
JP,2005,6,850,38907
JP,2005,6,884,20577
JP,2005,6,900,52330
JP,2005,6,901,4203
JP,2005,6,917,2402
JP,2005,6,931,44807
JP,2005,6,932,1079
JP,2005,6,934,22568
JP,2005,6,964,132204
JP,2005,6,965,1196
JP,2005,12,947,420199
JP,2005,6,1002,11834
JP,2005,11,950,10011
KR,2005,6,708,5696
KR,2005,6,912,5632
KR,2005,6,691,3057
TW,2005,8,796,30690
KR,2005,6,765,294049
TW,2005,6,724,94924
TW,2005,6,742,1170
TW,2005,6,809,5283
TW,2005,6,810,48844
TW,2005,6,826,56834
TW,2005,6,827,123975
TW,2005,6,844,43351
TW,2005,6,861,167440
TW,2005,6,878,147802
TW,2005,6,895,477129
TW,2005,6,912,722838
TW,2005,6,929,132911
TW,2005,6,946,360694
TW,2005,6,963,3245
TW,2005,6,979,20290
TW,2005,6,980,38516
TW,2005,6,725,404268
TW,2005,8,798,15453
TW,2005,8,799,1015590
TW,2005,6,726,3489
TW,2005,6,743,21397
TW,2005,6,744,258204
TW,2005,8,813,2493
TW,2005,6,745,2279
TW,2005,6,760,61854
TW,2005,6,761,249536
TW,2005,8,814,23410
TW,2005,8,815,53902
JP,2005,11,962,1350605
JP,2005,11,964,984295
JP,2005,11,965,72118
TW,2005,6,763,9398
TW,2005,6,764,40629
TW,2005,6,812,5290
TW,2005,6,815,5088
TW,2005,6,765,792558
TW,2005,6,777,31999
TW,2005,6,778,3286
TW,2005,6,913,693696
TW,2005,6,914,38194
TW,2005,6,918,2971
TW,2005,6,930,180419
TW,2005,6,931,1238
TW,2005,6,947,129961
TW,2005,6,964,1738
TW,2005,6,981,45701
OTH,2005,6,690,2339
TW,2005,6,780,6790
TW,2005,6,781,7630
TW,2005,6,816,251072
TW,2005,6,828,81429
TW,2005,6,831,56145
TW,2005,6,832,221386
TW,2005,6,833,249236
TW,2005,6,845,58638
TW,2005,6,849,3647
TW,2005,6,850,151647
TW,2005,6,862,32768
TW,2005,6,863,3722
TW,2005,6,867,16112
TW,2005,6,879,85836
TW,2005,6,884,28583
TW,2005,6,896,917474
TW,2005,6,901,8897
OTH,2005,6,708,27726
OTH,2005,6,725,8058
EU,2005,7,760,11
JP,2005,7,691,3040697
OTH,2005,6,726,5188
OTH,2005,6,691,16233
JP,2005,7,760,40410
JP,2005,12,948,13492
TW,2005,12,884,15266
TW,2005,12,900,91399
OTH,2005,6,727,21590
OTH,2005,7,982,84489
EU,2005,7,761,232116
TW,2005,8,867,146489
TW,2005,8,879,281199
OTH,2005,7,1119,32008
OTH,2005,7,983,105921
OTH,2005,7,999,4234
OTH,2005,7,1000,1140
EU,2005,7,726,9
EU,2005,7,743,29209
EU,2005,7,744,28484
TW,2005,8,880,582883
TW,2005,8,883,91465
EU,2005,7,779,23906
JP,2005,7,761,49764
JP,2005,7,764,39110
TW,2005,8,884,28667
TW,2005,8,896,1261910
TW,2005,8,897,228055
TW,2005,8,900,8761
TW,2005,8,901,462579
EU,2005,7,780,38601
EU,2005,7,795,16797
EU,2005,7,796,53985
JP,2005,7,708,1080945
JP,2005,7,725,682460
JP,2005,7,934,15292
JP,2005,7,947,17291
JP,2005,7,948,1766
JP,2005,7,964,36180
JP,2005,7,965,9432
JP,2005,7,981,12894
JP,2005,7,982,6774
KR,2005,7,690,13632
TW,2005,8,913,197595
TW,2005,8,914,158622
TW,2005,8,917,28038
TW,2005,8,918,150350
TW,2005,8,934,4146
TW,2005,8,935,26762
JP,2005,7,726,10617
JP,2005,7,742,654045
JP,2005,7,743,40314
JP,2005,7,744,317808
JP,2005,7,759,646415
JP,2005,7,765,1247923
JP,2005,7,776,2576
JP,2005,7,781,1497
JP,2005,7,782,185265
JP,2005,7,799,15719
JP,2005,7,814,80591
JP,2005,7,815,206220
TW,2005,7,742,53059
TW,2005,7,759,3772
TW,2005,7,776,4213
TW,2005,7,810,80712
TW,2005,7,827,78146
TW,2005,7,844,45383
TW,2005,7,861,948783
TW,2005,7,878,784695
TW,2005,7,895,1312615
JP,2005,7,816,125248
JP,2005,7,832,422592
JP,2005,7,833,19262
JP,2005,7,849,39428
JP,2005,7,850,109009
JP,2005,7,866,2708
JP,2005,7,883,59000
JP,2005,7,897,37330
JP,2005,7,898,3693
JP,2005,7,914,6620
JP,2005,7,917,3227
JP,2005,7,931,22611
KR,2005,7,708,14517
KR,2005,7,878,29782
KR,2005,7,895,32922
KR,2005,7,912,3658
KR,2005,7,691,52135
TW,2005,7,912,645173
TW,2005,7,929,584793
TW,2005,7,946,304023
KR,2005,7,726,20739
TW,2005,7,725,149243
EU,2005,8,761,8173
OTH,2005,8,690,3468
OTH,2005,8,707,2226
KR,2005,7,727,2164
KR,2005,7,765,135663
KR,2005,7,782,1253
TW,2005,7,724,164758
TW,2005,7,726,17322
TW,2005,7,743,133727
TW,2005,7,744,1113965
TW,2005,7,798,1514
TW,2005,7,745,93752
TW,2005,7,746,28114
TW,2005,7,760,262339
TW,2005,7,761,63367
TW,2005,7,799,153284
TW,2005,7,811,78983
OTH,2005,9,1000,4947
EU,2005,9,743,2193
TW,2005,7,763,113456
TW,2005,7,764,144990
TW,2005,7,812,1051
TW,2005,7,814,9067
TW,2005,7,765,1759902
TW,2005,7,777,407333
TW,2005,7,778,14152
TW,2005,7,781,10787
TW,2005,7,782,448272
TW,2005,7,794,54507
TW,2005,12,901,44882
TW,2005,7,816,184273
TW,2005,7,828,54290
TW,2005,7,829,22038
TW,2005,7,831,15763
TW,2005,7,832,228248
TW,2005,7,833,156989
TW,2005,7,845,173612
TW,2005,7,846,77883
TW,2005,7,849,26992
TW,2005,7,850,56025
TW,2005,7,862,562353
TW,2005,7,866,3503
TW,2005,7,952,5206
OTH,2005,7,690,26112
EU,2005,8,797,91975
EU,2005,8,798,30
EU,2005,8,813,4149
EU,2005,8,814,9579
EU,2005,8,966,169494
JP,2005,8,689,89627
JP,2005,8,690,788772
JP,2005,8,706,68103
JP,2005,8,707,1388179
JP,2005,8,724,3088184
JP,2005,8,741,1440647
JP,2005,8,743,286952
OTH,2005,7,708,41867
OTH,2005,7,725,13994
OTH,2005,7,691,10690
JP,2005,8,758,98273
JP,2005,12,950,7523
OTH,2005,7,726,23047
JP,2005,8,760,9415
JP,2005,8,776,6051
JP,2005,8,777,5922
JP,2005,8,794,26513
JP,2005,8,930,105180
EU,2005,9,796,168838
OTH,2005,7,727,7287
OTH,2005,8,982,108161
JP,2005,8,691,253224
JP,2005,8,968,27760
JP,2005,8,969,18726
OTH,2005,8,1119,25953
OTH,2005,8,983,68885
OTH,2005,8,999,1633
OTH,2005,8,1000,10657
EU,2005,8,726,2
EU,2005,8,743,13175
EU,2005,8,744,80769
KR,2005,8,690,2917
KR,2005,8,879,13794
EU,2005,8,763,27
EU,2005,8,778,60580
KR,2005,8,895,77750
KR,2005,8,896,2750
JP,2005,9,962,1108554
JP,2005,9,979,37599
EU,2005,8,779,30532
JP,2005,8,745,57684
EU,2005,8,780,19092
EU,2005,8,795,10496
EU,2005,8,796,35397
JP,2005,8,708,1028696
JP,2005,8,725,2291106
JP,2005,8,746,25994
JP,2005,8,759,83957
KR,2005,8,691,95186
JP,2005,8,726,180743
JP,2005,8,761,28072
JP,2005,8,764,9986
TW,2005,8,844,180417
TW,2005,8,861,707596
TW,2005,8,878,206043
TW,2005,8,895,1338864
JP,2005,8,727,16534
JP,2005,8,742,557384
JP,2005,8,744,719289
JP,2005,8,931,191424
JP,2005,8,933,12594
JP,2005,8,947,21966
JP,2005,8,948,101670
JP,2005,8,765,392195
JP,2005,8,778,18465
JP,2005,8,782,224462
JP,2005,8,795,15592
JP,2005,8,798,11566
JP,2005,8,799,203995
JP,2005,8,814,259045
JP,2005,8,815,116590
JP,2005,8,950,32164
JP,2005,8,965,33592
TW,2005,8,912,434873
JP,2005,8,816,124630
JP,2005,8,832,130946
JP,2005,8,833,69213
JP,2005,8,849,441538
JP,2005,8,850,501663
JP,2005,8,864,2923
JP,2005,8,866,3574
JP,2005,8,881,56422
JP,2005,8,897,11485
JP,2005,8,898,19903
JP,2005,8,901,3480
JP,2005,8,918,14417
KR,2005,8,708,2661
TW,2005,8,929,38943
TW,2005,8,930,32545
TW,2005,8,946,3139
TW,2005,8,691,3582
TW,2005,8,725,68837
JP,2005,12,962,19611
KR,2005,8,765,28584
KR,2005,8,781,5035
KR,2005,8,798,5123
KR,2005,8,799,8163
KR,2005,8,832,5838
KR,2005,8,850,20499
TW,2005,8,690,4924
TW,2005,8,707,1923
TW,2005,8,724,91884
TW,2005,8,742,85227
TW,2005,8,759,30022
TW,2005,8,776,120298
TW,2005,8,793,7624
TW,2005,8,794,149618
TW,2005,8,811,2195
TW,2005,8,827,13606
TW,2005,8,828,18485
TW,2005,8,726,15430
TW,2005,8,761,219950
TW,2005,9,867,192779
TW,2005,8,727,44366
TW,2005,8,743,64560
TW,2005,8,744,1206559
TW,2005,9,879,213947
TW,2005,9,880,55385
TW,2005,9,881,153539
TW,2005,9,883,4659
TW,2005,9,884,123945
TW,2005,8,745,166070
TW,2005,8,746,37896
TW,2005,8,748,12525
TW,2005,8,760,128881
TW,2005,9,897,66325
TW,2005,9,900,25315
TW,2005,9,901,124522
TW,2005,9,914,254576
TW,2005,8,762,5496
TW,2005,8,765,828920
TW,2005,8,777,190179
TW,2005,9,916,2681
TW,2005,9,917,27871
TW,2005,9,918,116230
TW,2005,9,931,4989
TW,2005,8,763,42404
TW,2005,8,764,30494
TW,2005,8,778,129908
TW,2005,9,935,51659
JP,2005,12,964,2305286
JP,2005,12,965,91347
TW,2005,8,780,1420
TW,2005,8,781,4500
TW,2005,8,816,327982
TW,2005,8,829,211691
TW,2005,8,831,3819
TW,2005,8,832,181967
TW,2005,8,833,1079122
TW,2005,8,845,149851
TW,2005,8,846,42211
TW,2005,8,849,6921
TW,2005,8,850,438334
TW,2005,8,862,611061
TW,2005,8,863,444710
TW,2005,8,866,6293
OTH,2005,8,708,4431
OTH,2005,8,725,2533
OTH,2005,8,691,13706
JP,2005,12,966,8077
JP,2005,12,967,5040
JP,2005,12,979,704788
JP,2005,12,980,3909
OTH,2005,8,727,11995
OTH,2005,8,744,2338
OTH,2005,9,982,87861
JP,2005,12,982,51738
JP,2005,12,996,588282
TW,2005,12,934,10068
TW,2005,12,935,3806
TW,2005,12,951,6912
OTH,2005,9,1119,73953
OTH,2005,9,966,1829
OTH,2005,9,983,55814
OTH,2005,9,999,1886
EU,2005,9,744,38088
EU,2005,9,760,29
EU,2005,9,779,68195
EU,2005,9,763,8
EU,2005,9,778,151206
JP,2006,1,930,96099
JP,2006,1,946,231509
JP,2006,1,963,1599370
TW,2006,1,884,127008
EU,2005,9,780,17090
EU,2005,9,794,18833
EU,2005,9,795,19679
JP,2006,1,934,52155
JP,2006,1,935,3566
JP,2006,1,947,1006546
JP,2006,1,948,6611
EU,2005,9,797,29634
EU,2005,9,798,6
EU,2005,9,812,4212
EU,2005,9,813,3915
EU,2005,9,814,2392
JP,2005,9,725,21657
JP,2005,9,691,43080
EU,2005,10,796,475294
JP,2005,9,726,126004
JP,2005,9,742,283177
JP,2005,9,743,4043639
JP,2005,9,759,34385
JP,2005,9,760,1731295
JP,2005,9,777,81325
JP,2005,9,794,74575
JP,2005,9,811,78053
JP,2005,9,911,159623
JP,2005,9,928,148396
JP,2005,9,945,931941
JP,2005,9,708,43307
JP,2005,9,812,56843
JP,2005,9,814,6380
JP,2005,9,815,343642
JP,2006,1,950,7521
JP,2005,9,727,22638
JP,2005,9,744,3652408
JP,2005,9,912,136338
JP,2005,9,913,2248
JP,2005,9,917,25842
JP,2005,9,918,12372
JP,2005,9,929,124700
JP,2005,9,931,10515
JP,2005,9,745,15938
JP,2005,9,761,390164
JP,2005,9,946,916572
JP,2005,9,948,11342
JP,2005,9,963,533540
JP,2005,9,964,4346
JP,2005,9,965,16020
EU,2005,10,797,8302
JP,2005,9,765,126226
JP,2005,9,778,361774
JP,2005,9,782,49754
JP,2005,9,795,79907
JP,2005,9,798,11931
JP,2005,9,799,167949
JP,2005,9,968,21541
JP,2005,9,969,22457
JP,2005,9,816,163538
JP,2005,9,831,77752
JP,2005,9,832,229902
JP,2005,9,833,567193
JP,2005,9,846,30003
JP,2005,9,849,408277
JP,2005,9,850,228368
JP,2005,9,866,57724
JP,2005,9,883,89802
JP,2005,9,884,433140
JP,2005,9,898,58688
JP,2005,9,901,88163
KR,2005,9,691,105167
KR,2005,9,708,19041
KR,2005,9,850,18423
EU,2005,10,798,50
JP,2006,1,951,22117
JP,2006,1,964,981561
JP,2006,1,965,14091
KR,2005,9,866,14586
KR,2005,9,884,8360
KR,2005,9,901,18447
TW,2005,9,724,266570
TW,2005,9,794,15056
TW,2005,9,812,6401
TW,2005,9,844,108197
TW,2005,9,845,117704
TW,2005,9,861,110196
TW,2005,9,862,147279
TW,2005,9,878,175978
TW,2005,9,895,38773
TW,2005,9,896,153108
TW,2005,9,912,34817
TW,2005,9,913,289146
TW,2005,9,929,7735
TW,2005,9,930,6278
TW,2005,9,725,616441
TW,2006,1,900,18836
TW,2006,1,901,9329
TW,2006,1,917,55416
TW,2005,9,726,151444
TW,2005,9,762,18081
TW,2006,1,918,5087
TW,2006,2,742,45675
EU,2006,6,947,7870
TW,2005,9,727,15666
TW,2005,9,743,52719
TW,2005,9,744,62691
TW,2005,9,798,15765
TW,2005,9,799,605731
TW,2005,9,813,11028
TW,2005,9,745,52944
TW,2005,9,746,4083
TW,2005,9,761,32830
TW,2005,9,814,278547
TW,2005,9,815,125916
EU,2006,2,845,30873
EU,2006,2,912,9882
EU,2006,2,913,37524
EU,2006,2,928,15648
TW,2005,9,763,38289
TW,2005,9,764,64642
TW,2005,9,866,159697
EU,2006,2,929,5088
EU,2006,2,946,11342
TW,2005,9,765,140703
TW,2005,9,778,15426
TW,2005,9,781,10322
TW,2005,9,782,413210
TW,2005,9,795,324155
TW,2005,9,796,16554
TW,2005,9,816,1284216
TW,2005,9,829,42025
TW,2005,9,830,36412
TW,2005,9,831,70324
TW,2005,9,832,116269
TW,2005,9,833,1627062
TW,2005,9,846,261427
TW,2005,9,847,78363
TW,2005,9,848,3501
TW,2005,9,849,141040
TW,2005,9,850,517789
TW,2005,9,863,318552
TW,2005,9,864,136510
TW,2005,9,865,13890
EU,2006,2,979,8928
EU,2006,2,980,3933
EU,2006,2,981,18488
TW,2006,2,815,22411
TW,2005,9,952,12141
OTH,2005,9,690,85501
OTH,2005,9,707,8056
OTH,2005,10,999,4437
TW,2005,10,867,75314
OTH,2005,9,708,1217
OTH,2005,9,691,25447
TW,2005,10,879,30742
TW,2005,10,883,449222
TW,2005,10,884,286222
TW,2005,10,896,40209
TW,2005,10,900,105162
TW,2005,10,901,500341
OTH,2005,9,727,3554
OTH,2005,9,744,38828
OTH,2005,10,982,53825
TW,2005,10,917,27078
TW,2005,10,918,72478
TW,2005,10,935,28141
JP,2006,2,930,64687
JP,2006,2,946,333675
OTH,2005,10,1119,53492
OTH,2005,10,1120,2343
OTH,2005,10,966,1643
OTH,2005,10,983,52398
OTH,2005,10,998,2476
OTH,2005,10,1000,2561
EU,2005,10,743,8389
JP,2006,2,963,91634
EU,2005,10,744,32578
EU,2005,10,779,9502
EU,2005,10,795,14623
JP,2006,2,782,315620
JP,2006,2,799,37508
TW,2006,2,882,96879
EU,2005,10,763,24
EU,2005,10,777,2912
EU,2005,10,778,12028
EU,2005,10,812,11150
EU,2005,10,813,81322
EU,2005,10,814,699
EU,2005,10,833,13263
EU,2005,10,901,4481
JP,2005,10,742,255848
JP,2005,10,743,776394
JP,2005,10,760,1186034
JP,2005,10,777,147839
JP,2005,10,911,47648
JP,2005,10,912,51027
JP,2005,10,928,885740
JP,2005,10,945,730276
JP,2005,10,962,143530
JP,2005,10,980,48643
JP,2005,10,968,66914
JP,2005,10,726,4575
JP,2005,10,744,1689458
JP,2005,10,969,3490
JP,2005,10,981,56465
JP,2005,10,982,13110
JP,2005,10,761,490165
JP,2005,10,762,1308
JP,2005,10,812,20512
JP,2005,10,814,12776
JP,2005,10,815,356294
TW,2006,2,883,83828
JP,2005,10,765,222902
JP,2005,10,778,290130
JP,2005,10,782,18390
JP,2005,10,795,82786
JP,2005,10,796,3692
JP,2005,10,799,201273
JP,2005,10,917,43241
JP,2005,10,929,832611
JP,2005,10,930,428428
JP,2005,10,931,87417
JP,2005,10,946,806232
JP,2005,10,816,523748
JP,2005,10,832,257258
JP,2005,10,833,352054
JP,2005,10,849,57693
JP,2005,10,850,68654
JP,2005,10,860,3107
JP,2005,10,866,47285
JP,2005,10,883,155326
JP,2005,10,884,332193
JP,2005,10,895,9280
JP,2005,10,913,21711
JP,2005,10,914,13093
JP,2005,10,1002,1377
EU,2005,11,760,7
KR,2005,10,691,122378
TW,2005,10,724,153116
TW,2005,10,742,3437
TW,2005,10,845,6504
TW,2005,10,863,12367
TW,2005,10,878,2076
TW,2005,10,895,14262
TW,2005,10,725,196713
TW,2005,10,727,4101
TW,2005,10,726,40581
TW,2005,10,812,113968
TW,2005,10,813,85007
TW,2005,10,814,31848
TW,2005,10,815,90602
TW,2006,2,884,335949
TW,2005,10,745,36292
TW,2005,10,746,2924
TW,2005,10,765,138535
JP,2006,2,815,87491
TW,2005,10,763,5011
TW,2005,10,782,406352
TW,2005,10,795,36591
TW,2005,10,796,177577
JP,2006,2,931,105030
JP,2006,2,932,5617
JP,2006,2,933,2624
JP,2006,2,934,31877
JP,2006,2,935,2969
TW,2005,10,779,5016
TW,2005,10,797,13067
TW,2005,10,798,25709
TW,2005,10,799,485886
TW,2005,10,866,134349
TW,2005,10,780,2099
TW,2005,10,781,63393
TW,2005,10,816,893778
TW,2005,10,829,45897
TW,2005,10,830,42583
TW,2005,10,831,26964
TW,2005,10,832,279033
TW,2005,10,833,751272
TW,2005,10,846,64876
TW,2005,10,847,116573
TW,2005,10,848,92563
TW,2005,10,849,211116
TW,2005,10,850,313182
TW,2005,10,862,16120
TW,2005,10,864,12464
TW,2005,10,865,8839
JP,2006,2,947,434854
JP,2006,2,948,11511
JP,2006,2,950,13899
OTH,2005,10,691,19850
OTH,2005,10,727,3971
OTH,2005,10,743,1378
EU,2005,11,778,14891
OTH,2005,10,744,13893
OTH,2005,11,1119,19302
JP,2006,2,951,33679
OTH,2005,11,1120,4301
OTH,2005,11,965,739
OTH,2005,11,982,10678
OTH,2005,11,983,45918
OTH,2005,11,999,34947
EU,2005,11,796,144394
JP,2006,2,964,353621
TW,2006,2,900,107102
TW,2006,2,901,82769
TW,2006,2,912,75095
TW,2006,2,913,2823
EU,2005,11,726,23
EU,2005,11,743,17871
EU,2005,11,744,92406
JP,2005,11,961,280476
JP,2005,11,963,538507
EU,2005,11,761,11756
EU,2005,11,763,19
JP,2005,11,978,256152
EU,2005,11,797,4090
EU,2005,11,798,3
EU,2005,11,812,2324
EU,2005,11,813,160378
EU,2005,11,829,293644
EU,2005,11,830,22385
EU,2005,11,833,11835
EU,2005,11,913,4609
EU,2005,11,918,10858
EU,2005,11,967,223060
JP,2005,11,743,102348
JP,2005,11,759,12306
JP,2005,11,760,612250
JP,2005,11,777,121432
JP,2005,11,928,172907
JP,2005,11,929,111853
JP,2005,11,944,566565
JP,2005,11,744,190539
JP,2005,11,745,24529
JP,2005,11,968,47231
JP,2005,11,761,500146
JP,2005,11,763,12675
JP,2005,11,764,109297
JP,2005,11,765,657958
JP,2005,11,778,82492
JP,2005,11,781,30124
JP,2005,11,782,444758
JP,2005,11,798,143969
JP,2005,11,799,391661
JP,2005,11,815,41387
JP,2005,11,979,518653
JP,2005,11,981,74019
JP,2005,11,816,816361
JP,2005,11,832,227751
JP,2005,11,833,88993
JP,2005,11,849,90401
JP,2005,11,850,36269
JP,2005,11,866,7762
JP,2005,11,883,121570
JP,2005,11,884,131682
JP,2005,11,900,23377
JP,2005,11,901,280209
JP,2005,11,917,117139
JP,2005,11,918,6168
KR,2005,11,691,46921
KR,2005,11,708,2580
TW,2005,11,867,106210
TW,2005,11,881,3926
KR,2005,11,726,15613
TW,2005,11,778,11863
TW,2005,11,794,28534
TW,2005,11,811,10629
TW,2005,11,829,35811
TW,2005,11,846,11607
TW,2005,11,863,23482
TW,2005,11,880,5001
TW,2005,11,883,100973
TW,2005,11,884,71099
KR,2005,11,727,2583
KR,2005,11,744,8713
TW,2005,11,724,67236
TW,2005,11,742,3236
TW,2005,11,782,1053512
TW,2005,11,795,246427
TW,2005,11,900,94467
TW,2005,11,901,385676
TW,2005,11,708,17016
TW,2005,11,725,269817
TW,2005,11,743,6432
TW,2005,11,796,185123
TW,2005,11,797,67009
TW,2005,11,798,853301
TW,2005,11,745,18769
TW,2005,11,765,809146
TW,2005,11,799,653989
TW,2005,11,918,38264
TW,2005,11,934,10717
TW,2005,11,935,1453
TW,2005,11,951,25596
TW,2005,11,779,318414
TW,2005,11,812,16421
TW,2005,11,813,347308
TW,2005,11,814,34992
TW,2005,11,815,1175076
TW,2006,2,916,8707
TW,2006,2,929,47349
TW,2005,11,780,33781
TW,2005,11,781,15443
TW,2005,11,816,835391
TW,2005,11,830,289701
TW,2005,11,831,28914
TW,2005,11,832,433357
TW,2005,11,833,586092
TW,2005,11,847,155881
TW,2005,11,848,3147
TW,2005,11,849,455457
TW,2005,11,850,125918
TW,2005,11,864,27373
TW,2005,11,866,590646
TW,2005,11,952,5351
TW,2005,11,968,5036
OTH,2005,11,691,33245
TW,2006,2,930,7238
TW,2006,2,946,3132
OTH,2005,11,727,9202
OTH,2005,11,744,5405
EU,2005,12,760,19037
JP,2006,6,689,87947
JP,2006,6,690,435101
OTH,2005,12,998,26515
EU,2005,12,913,21668
EU,2005,12,918,5162
EU,2005,12,929,5959
OTH,2005,12,1119,40202
OTH,2005,12,999,45425
EU,2005,12,930,11479
EU,2005,12,947,5391
EU,2005,12,726,15
EU,2005,12,743,11684
EU,2005,12,744,5212
EU,2005,12,948,11699
EU,2005,12,963,6760
EU,2005,12,763,5
EU,2005,12,964,9097
EU,2005,12,965,2217
EU,2005,12,966,208650
EU,2005,12,980,7015
EU,2005,12,981,2426
JP,2005,12,743,329473
JP,2005,12,760,585009
JP,2005,12,930,130855
JP,2005,12,946,564181
JP,2005,12,963,297454
EU,2005,12,779,3185
EU,2005,12,796,127678
EU,2005,12,797,10801
EU,2005,12,813,360309
EU,2005,12,833,2978
EU,2005,12,847,10668
EU,2005,12,884,4192
EU,2005,12,901,24620
EU,2005,12,912,10071
JP,2005,12,744,616814
JP,2005,12,745,225945
JP,2005,12,746,119610
EU,2006,3,760,37235
JP,2006,6,706,760776
JP,2006,6,723,233022
JP,2005,12,761,257590
JP,2005,12,762,32701
KR,2005,12,761,52570
JP,2006,3,746,15335
JP,2006,6,740,614086
JP,2005,12,763,80165
JP,2005,12,764,284782
TW,2005,12,812,1789
TW,2005,12,846,22370
TW,2005,12,863,32155
JP,2005,12,765,1223153
JP,2005,12,778,2367
JP,2005,12,781,2524
JP,2005,12,782,681215
JP,2005,12,798,228007
JP,2005,12,799,248617
JP,2005,12,815,43036
TW,2005,12,880,20913
JP,2006,3,782,202162
JP,2005,12,816,189022
JP,2005,12,832,32177
JP,2005,12,833,52301
JP,2005,12,849,32758
JP,2005,12,850,12501
JP,2005,12,866,53330
JP,2005,12,883,77266
JP,2005,12,884,29874
JP,2005,12,901,9418
JP,2005,12,917,49726
JP,2005,12,918,56864
JP,2005,12,931,361691
KR,2005,12,726,33932
TW,2005,12,782,785505
TW,2005,12,795,33037
TW,2005,12,796,515131
TW,2005,12,797,311466
TW,2005,12,798,3083601
TW,2005,12,799,452675
KR,2005,12,727,38069
KR,2005,12,744,13912
TW,2005,12,813,300644
TW,2005,12,814,82376
TW,2005,12,815,1913499
KR,2005,12,763,2192
TW,2005,12,707,49152
TW,2005,12,724,23603
TW,2005,12,778,53580
JP,2006,6,742,231477
JP,2006,6,743,433580
TW,2005,12,708,23269
TW,2005,12,725,42096
TW,2005,12,742,52022
TW,2005,12,759,27038
TW,2005,12,866,534962
JP,2006,6,757,386251
JP,2006,6,759,88670
JP,2006,6,774,116736
TW,2005,12,765,1561994
TW,2005,12,779,485306
TW,2005,12,780,36764
TW,2005,12,781,24309
TW,2005,12,816,394189
TW,2005,12,830,256780
TW,2005,12,831,321903
TW,2005,12,832,62893
TW,2005,12,833,182932
TW,2005,12,847,54665
TW,2005,12,848,382670
TW,2005,12,849,303671
TW,2005,12,850,19322
TW,2005,12,864,18424
TW,2005,12,865,12556
TW,2005,12,867,20081
TW,2005,12,881,7380
TW,2005,12,882,5791
TW,2005,12,952,25632
TW,2005,12,968,19452
OTH,2005,12,691,50647
JP,2006,6,791,78509
JP,2006,6,963,136977
OTH,2005,12,727,6913
OTH,2005,12,744,1961
EU,2006,3,797,11726
OTH,2006,1,1119,32310
OTH,2006,1,1120,4764
JP,2006,7,935,24845
JP,2006,7,945,5708
JP,2006,7,947,18422
OTH,2006,1,998,9257
JP,2006,7,962,204823
JP,2006,7,964,450460
JP,2006,7,965,43867
OTH,2006,1,999,4687
EU,2006,1,726,16
EU,2006,1,743,20061
JP,2006,7,979,8772
JP,2006,7,981,642715
EU,2006,1,744,8932
EU,2006,1,781,24
EU,2006,1,795,8576
EU,2006,1,796,136141
EU,2006,1,797,32876
JP,2006,3,796,7677
JP,2006,7,982,252671
KR,2006,8,782,22452
EU,2006,1,812,5019
EU,2006,1,813,28289
EU,2006,1,814,20143
EU,2006,1,845,11691
EU,2006,1,847,6897
EU,2006,1,862,14220
EU,2006,1,901,84541
EU,2006,1,918,22094
EU,2006,1,929,19157
EU,2006,1,930,17033
EU,2006,1,931,7666
EU,2006,1,945,7093
EU,2006,1,946,5832
EU,2006,1,947,1989
EU,2006,1,963,10631
EU,2006,1,964,2795
EU,2006,1,980,18497
EU,2006,1,982,9048
JP,2006,1,968,22995
KR,2006,1,746,2984
JP,2006,1,726,37696
JP,2006,1,743,429098
JP,2006,1,760,546203
JP,2006,1,761,690211
JP,2006,1,727,42601
JP,2006,1,744,482830
JP,2006,3,797,1900
JP,2006,1,745,802178
JP,2006,1,746,284942
JP,2006,1,762,601501
JP,2006,3,798,32246
JP,2006,3,799,237218
TW,2006,7,810,6222
TW,2006,7,827,112675
TW,2006,7,844,79726
JP,2006,1,763,108355
JP,2006,1,764,178451
TW,2006,1,812,94670
TW,2006,1,829,29772
TW,2006,1,846,37671
JP,2006,1,765,931218
JP,2006,1,778,3792
JP,2006,1,781,10369
JP,2006,1,782,438402
JP,2006,1,798,8672
JP,2006,1,799,102704
JP,2006,1,815,99570
TW,2006,1,863,59119
JP,2006,3,901,10729
JP,2006,1,816,65494
JP,2006,1,832,2443
JP,2006,1,833,14118
JP,2006,1,849,5376
JP,2006,1,866,7681
JP,2006,1,883,71327
JP,2006,1,884,20866
JP,2006,1,900,393349
JP,2006,1,901,43332
JP,2006,1,917,421478
JP,2006,1,918,3750
JP,2006,1,931,48356
KR,2006,1,765,151225
TW,2006,1,707,13702
TW,2006,1,724,69120
TW,2006,1,740,2990
TW,2006,1,741,119433
TW,2006,1,757,2508
TW,2006,1,758,61243
TW,2006,1,760,37035
TW,2006,1,776,7391
TW,2006,1,778,149087
TW,2006,1,794,28334
TW,2006,1,795,105373
TW,2006,1,764,28947
TW,2006,1,708,55957
TW,2006,1,725,100514
TW,2006,1,742,83414
TW,2006,1,759,84995
TW,2006,1,761,38751
